sporder,RT,PUMA,SERIALNO,ADJUST,PWGTP,AGEP,CIT,COW,DDRS,DEYE,DOUT,DPHY,DREM,DWRK,ENG,FER,GCL,GCM,GCR,INTP,JWMNP,JWRIP,JWTR,LANX,MAR,MIG,MIL,MILY,MLPA,MLPB,MLPC,MLPD,MLPE,MLPF,MLPG,MLPH,MLPI,MLPJ,MLPK,NWAB,NWAV,NWLA,NWLK,NWRE,OIP,PAP,REL,RETP,SCH,SCHG,SCHL,SEMP,SEX,SSIP,SSP,WAGP,WKHP,WKL,WKW,YOEP,UWRK,ANC,ANC1P,ANC2P,DS,ESP,ESR,HISP,INDP,JWDP,LANP,MIGSP,MSP,NAICSP,OC,OCCP,PAOC,PERNP,PINCP,POBP,POVPIP,POWSP,RAC1P,RAC2P,RAC3P,RACAIAN,RACASN,RACBLK,RACNHPI,RACNUM,RACSOR,RACWHT,RC,SFN,SFR,SOCP,VPS,FAGEP,FANCP,FCITP,FCOWP,FDDRSP,FDEYEP,FDOUTP,FDPHYP,FDREMP,FDWRKP,FENGP,FESRP,FFERP,FGCLP,FGCMP,FGCRP,FHISP,FINDP,FINTP,FJWDP,FJWMNP,FJWRIP,FJWTRP,FLANP,FLANXP,FMARP,FMIGP,FMIGSP,FMILPP,FMILSP,FMILYP,FOCCP,FOIP,FPAP,FPOBP,FPOWSP,FRACP,FRELP,FRETP,FSCHGP,FSCHLP,FSCHP,FSEMP,FSEXP,FSSIP,FSSP,FWAGP,FWKHP,FWKLP,FWKWP,FYOEP
1,P,02000,151685,1013394,0033,25,1,2,2,2,2,2,2,2,,,2,,,001500,007,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,11,001000,1,00000,00000,026000,40,1,52,,1,2,032,088,2,,1,01,9160,043,,,1,8131,0,2630,,0027000,0028500,035,310,002,1,01,47,0,0,0,0,1,0,1,0,,,271020,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,151685,1013394,0037,25,1,1,2,2,2,2,2,2,,2,2,,,001500,007,02,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,01,000000,1,,11,000000,2,00000,00000,015000,32,1,52,,1,1,050,999,2,,1,01,7480,082,,,1,54194,0,5400,1,0015000,0016500,008,310,002,1,01,47,0,0,0,0,1,0,1,0,,,434171,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,P,02000,151685,1013394,0034,02,1,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,,02,,,,,,1,,,,,,,,,1,087,999,,1,,01,,,,,,,1,,,,,002,310,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,151726,1013394,0125,31,1,3,2,2,2,2,2,2,,2,2,,,001100,015,01,01,2,1,1,3,2,1,1,1,0,0,0,0,0,0,0,0,3,5,3,3,3,000000,00000,00,000000,1,,15,000000,2,00000,00000,018200,40,1,38,,1,4,999,999,2,,1,01,8180,166,,,2,621M,0,3400,2,0018200,0019300,005,130,002,1,01,47,0,0,0,0,1,0,1,0,,,292041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,151726,1013394,0118,11,1,,2,2,,2,2,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,,02,,2,4,3,,2,,,,,,,,,1,902,999,2,7,,01,,,,,,,1,,,,,005,130,,9,65,68,0,0,1,0,2,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,P,02000,151726,1013394,0122,06,1,,2,2,,2,2,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,,02,,2,2,1,,1,,,,,,,,,4,999,999,2,7,,01,,,,,,,1,,,,,013,130,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,151749,1013394,0038,53,1,6,2,2,2,2,2,2,2,,2,,,-05200,,,,1,3,1,5,,,,,,,,,,,,,2,5,2,2,3,000000,00000,00,000000,1,,10,000000,2,00000,00000,000000,,2,,,2,1,922,999,2,,6,01,0280,,990,,4,114,0,6100,4,0000000,-005200,002,000,,5,35,32,1,0,0,0,1,0,0,0,,,453000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,151771,1013394,0075,47,1,1,2,2,2,2,1,2,,,2,,,001100,090,01,01,2,3,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,9,000000,1,00000,00000,040000,40,1,52,,1,1,939,999,1,,1,01,6170,022,,,4,484,0,5520,,0040000,0041100,002,431,002,1,01,47,0,0,0,0,1,0,1,0,,,435030,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,P,02000,151803,1013394,0124,31,1,1,2,2,2,2,2,2,,,2,,,000340,,,,2,5,3,5,,,,,,,,,,,,,1,5,2,3,3,001500,00000,00,000000,1,,9,000000,1,00000,00000,064000,84,1,26,,2,1,917,999,2,,2,01,0490,,,002,6,213,0,9620,,0064000,0065840,002,501,,4,31,32,1,0,0,0,1,0,0,0,,,537062,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,151803,1013394,0082,03,1,,,,,,,,,,,,,,,,,,5,3,,,,,,,,,,,,,,,,,,,,,02,,1,,1,,2,,,,,,,,,1,917,999,,5,,01,,,,002,,,1,,,,,002,501,,4,31,32,1,0,0,0,1,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,151929,1013394,0249,49,1,1,2,2,2,2,2,2,,,2,,,002500,,,,2,1,1,5,,,,,,,,,,,,,1,5,2,3,3,000000,00000,00,000000,2,6,11,002000,1,00000,00000,060000,43,1,52,,2,2,195,920,2,,2,01,4970,,,,1,4451,0,0020,,0062000,0064500,006,501,,9,65,68,0,0,1,0,2,0,1,0,,,111021,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,151929,1013394,0149,41,1,1,2,2,2,2,2,2,,2,2,,,001500,,,,2,1,1,5,,,,,,,,,,,,,1,5,2,3,3,000000,00000,01,000000,1,,9,000000,2,00000,00000,024600,40,1,52,,2,1,195,999,2,,2,01,4970,,,,1,4451,0,5120,2,0024600,0026100,053,501,,1,01,47,0,0,0,0,1,0,1,0,,,433031,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,P,02000,151929,1013394,0131,19,1,1,2,2,2,2,2,2,,,2,,,001500,,,,2,5,1,5,,,,,,,,,,,,,1,5,2,3,3,000000,00000,02,000000,3,6,11,000000,1,00000,00000,004300,40,1,12,,2,1,195,999,2,,2,01,4490,,,,6,4247,0,9620,,0004300,0005800,016,501,,1,01,47,0,0,0,0,1,0,1,0,,,537062,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,P,02000,151929,1013394,0129,17,1,1,2,2,2,2,2,2,,2,2,,,001500,,,,2,5,1,5,,,,,,,,,,,,,1,5,2,3,3,000000,00000,02,000000,2,5,7,000000,2,00000,00000,001600,40,1,04,,2,1,195,999,2,1,2,01,5270,,,,6,4M,1,5620,4,0001600,0003100,016,501,,1,01,47,0,0,0,0,1,0,1,1,,,435081,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,P,02000,152376,1013394,0048,52,1,2,2,2,2,2,2,2,,,2,,,004300,005,01,01,2,4,3,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,13,000000,2,00000,00000,055000,35,1,52,,1,1,142,999,2,,1,01,8190,137,,006,5,622,0,3130,4,0055000,0059300,026,501,002,1,01,47,0,0,0,0,1,0,1,0,,,291111,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,152385,1013394,0065,32,1,4,2,2,2,2,2,2,,2,2,,,001500,015,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,10,000000,2,00000,00000,012000,40,1,48,,1,1,032,999,2,,1,01,7860,079,,,1,6111,0,2540,3,0012000,0013500,041,351,002,1,01,47,0,0,0,0,1,0,1,0,,,259041,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,P,02000,152385,1013394,0050,35,1,1,2,2,2,2,2,2,,,2,,,001500,010,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,01,000000,1,,9,000000,1,00000,00000,050000,50,1,52,,1,4,999,999,2,,1,01,4560,043,,,1,4248,0,4850,,0050000,0051500,020,351,002,1,01,47,0,0,0,0,1,0,1,0,,,414010,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,P,02000,152385,1013394,0059,09,1,,2,2,,2,2,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,,02,,2,3,2,,2,,,,,,,,,2,032,050,2,1,,01,,,,,,,1,,,,,002,351,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,P,02000,152385,1013394,0060,05,1,,2,2,,2,2,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,,02,,1,,1,,2,,,,,,,,,2,032,050,2,1,,01,,,,,,,1,,,,,002,351,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,152603,1013394,0044,33,1,1,2,2,2,2,2,2,,2,2,,,001100,020,,10,2,5,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,11,000000,2,00000,00000,025000,50,1,49,,1,1,920,999,2,,1,01,4580,145,,,6,4249Z,0,9620,4,0025000,0026100,053,273,002,4,34,32,1,0,0,0,1,0,0,0,,,537062,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,153135,1013394,0040,54,1,5,2,2,2,2,2,2,,,2,,,007500,005,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,15,004100,2,00000,00000,001600,40,1,50,,1,1,939,999,2,,1,01,8370,067,,,1,6241,0,2020,4,0005700,0013200,008,501,002,1,01,47,0,0,0,0,1,0,1,0,,,211090,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,153135,1013394,0039,55,1,6,2,2,2,2,2,2,,,2,,,020000,007,01,01,2,1,1,4,,,,,,,,,,,,,3,5,3,3,3,000000,00000,01,000000,1,,15,150000,1,00000,00000,000000,60,1,50,,1,1,939,999,2,,1,01,7270,043,,,1,5411,0,2100,,0150000,0170000,017,501,002,1,01,47,0,0,0,0,1,0,1,0,,,231011,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,153330,1013394,0171,51,1,9,1,1,1,1,1,1,,,2,,,000000,,,,2,3,1,5,,,,,,,,,,,,,2,1,2,1,3,000000,00000,00,000000,1,,11,000000,2,00000,00000,000000,,3,,,2,2,142,087,1,,3,01,9920,,,,4,9920,0,9920,4,0000000,0000000,002,000,,1,01,47,0,0,0,0,1,0,1,0,,,999920,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,153594,1013394,0190,48,1,6,2,2,2,2,2,2,,,2,,,001900,,,11,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,13,061000,1,00000,00000,000000,60,1,51,,1,2,032,021,2,,1,01,7070,,,,1,531,0,0410,,0061000,0062900,027,417,002,1,01,47,0,0,0,0,1,0,1,0,,,119141,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,153594,1013394,0187,48,1,1,2,2,2,2,2,2,,2,2,,,001900,,,11,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,01,000000,1,,13,000000,2,00000,00000,003400,15,1,51,,1,2,089,082,2,,1,01,7070,,,,1,531,0,5700,2,0003400,0005300,027,417,002,1,01,47,0,0,0,0,1,0,1,0,,,436010,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,P,02000,153594,1013394,0134,17,1,1,2,2,2,2,2,2,,2,2,,,001900,,,,2,5,1,5,,,,,,,,,,,,,2,3,2,1,3,000000,00000,02,000000,2,5,11,000000,2,00000,00000,006000,40,1,22,,2,2,032,021,2,1,6,01,7670,,,,6,5615,1,4720,4,0006000,0007900,002,417,,1,01,47,0,0,0,0,1,0,1,1,,,412010,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,P,02000,153594,1013394,0165,12,1,,2,2,,2,2,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,,02,,2,4,3,,1,,,,,,,,,2,032,021,2,1,,01,,,,,,,1,,,,,002,417,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,153616,1013394,0051,59,1,,2,2,2,2,2,2,,,2,,,001100,,,,2,1,1,5,,,,,,,,,,,,,2,5,2,2,3,000000,00000,00,000000,1,,13,000000,2,00000,00000,000000,,3,,,2,2,032,022,2,,6,01,,,,,1,,0,,4,0000000,0001100,006,501,,1,01,47,0,0,0,0,1,0,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,153616,1013394,0053,60,1,1,2,2,2,2,2,2,,,2,,,026000,060,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,01,000000,1,,12,000000,1,00000,00000,231000,60,1,52,,1,1,098,999,2,,1,01,6380,049,,,1,492,0,9030,,0231000,0257000,006,501,002,1,01,47,0,0,0,0,1,0,1,0,,,532010,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,153777,1013394,0038,32,1,1,2,2,2,2,2,2,,,2,,,000000,025,01,01,2,1,1,5,,,,,,,,,,,,,2,5,2,2,3,000000,00000,00,000000,1,,15,000000,1,00000,00000,140000,58,1,52,,1,1,425,999,2,,1,01,7270,046,,,1,5411,0,2100,,0140000,0140000,013,501,002,1,01,47,0,0,0,0,1,0,1,0,,,231011,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,153777,1013394,0039,30,3,3,2,2,2,2,2,2,,2,2,,,000000,035,01,01,2,1,1,5,,,,,,,,,,,,,2,5,2,2,2,000000,00000,01,000000,1,,13,000000,2,00000,00000,043000,40,1,52,1973,1,2,050,032,2,,1,01,7860,058,,,1,6111,0,2330,4,0043000,0043000,215,501,002,1,01,47,0,0,0,0,1,0,1,0,,,252040,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,153783,1013394,0039,61,1,3,2,1,2,2,2,2,,,2,,,000000,015,01,01,2,1,1,3,2,0,0,1,1,1,1,0,0,0,0,0,3,5,3,3,3,000000,00000,00,019200,1,,13,000000,1,00000,00000,078000,40,1,52,,1,1,022,999,1,,1,01,7860,043,,,1,6111,0,0150,,0078000,0097200,017,501,002,1,01,47,0,0,0,0,1,0,1,0,,,113061,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,153783,1013394,0032,57,1,,1,1,1,1,2,1,,,2,,,000000,,,,2,1,1,5,,,,,,,,,,,,,2,5,2,2,3,000000,00000,01,000000,1,,13,000000,2,00000,00000,000000,,3,,,2,1,050,999,1,,6,01,,,,,1,,0,,4,0000000,0000000,055,501,,1,01,47,0,0,0,0,1,0,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,154218,1013394,0092,39,1,1,2,2,2,2,2,2,,,2,,,000000,005,01,01,2,5,3,5,,,,,,,,,,,,,3,5,3,3,3,001500,00000,00,000000,1,,11,000000,1,00000,00000,059000,55,1,52,,1,2,032,022,2,,1,01,7190,031,,002,6,53M,0,4710,,0059000,0060500,041,501,002,1,01,47,0,0,0,0,1,0,1,0,,,411012,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,154285,1013394,0037,31,1,5,2,2,2,2,2,2,,,2,,,023300,020,01,01,2,5,1,3,2,0,1,1,0,0,0,0,0,0,0,0,3,5,3,3,3,000000,00000,00,000000,1,,13,000000,1,00000,00000,027000,40,1,48,,1,1,920,999,2,,1,01,9590,034,,,6,928P,0,9620,,0027000,0050300,002,501,002,1,01,47,0,0,0,0,1,0,1,0,,,537062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2,P,02000,154285,1013394,0037,29,1,1,2,2,2,2,2,2,,2,2,,,000000,036,,02,2,5,1,5,,,,,,,,,,,,,2,5,2,3,3,000000,00000,10,000000,1,,11,000000,2,00000,00000,012000,25,1,48,,1,1,032,999,2,,1,01,8190,079,,,6,622,0,5700,4,0012000,0012000,016,128,002,1,01,47,0,0,0,0,1,0,1,0,,,436010,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1,P,02000,154352,1013394,0035,50,1,1,2,2,2,2,2,2,,,2,,,001400,010,01,01,2,5,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,11,000000,1,00000,00000,026000,40,1,52,,1,2,089,050,2,,1,01,8660,028,,,6,7211,0,4020,,0026000,0027400,002,291,002,9,65,66,1,0,0,0,2,0,1,0,,,352010,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,154440,1013394,0041,56,1,5,2,2,2,2,2,2,,,2,,,001000,020,01,01,2,1,1,5,,,,,,,,,,,,,2,5,2,2,3,000000,00000,00,000000,1,,11,000000,2,00000,00000,068000,45,1,52,,1,2,032,920,2,,1,01,9490,037,,,1,92M1,0,0100,4,0068000,0069000,048,501,002,1,01,47,0,0,0,0,1,0,1,0,,,113011,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,154440,1013394,0042,57,1,1,2,2,2,2,2,2,,,2,,,000120,,,,2,1,1,5,,,,,,,,,,,,,2,1,2,2,2,002900,00000,01,000000,1,,9,000000,1,00000,00000,000000,,2,,,2,1,142,999,2,,6,01,0770,,,,1,23,0,6230,,0000000,0003020,006,501,,1,01,47,0,0,0,0,1,0,1,0,,,472031,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,154504,1013394,0037,41,1,1,2,2,2,2,2,2,,,2,,,012000,015,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,9,000000,1,00000,00000,040000,38,1,52,,1,1,924,999,2,,1,01,4970,017,,,1,4451,0,5620,,0040000,0052000,055,501,002,1,01,47,0,0,0,0,1,0,1,0,,,435081,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,154504,1013394,0027,32,1,4,2,2,2,2,2,2,,2,2,,,012000,,,,2,1,1,5,,,,,,,,,,,,,2,1,2,2,3,000000,00000,01,000000,1,,9,000000,2,00000,00000,023000,38,1,52,,2,1,924,999,2,,6,01,9370,,,,1,9211MP,0,5000,4,0023000,0035000,041,501,,1,01,47,0,0,0,0,1,0,1,0,,,431011,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,154514,1013394,0042,65,1,7,2,2,2,2,2,2,,,2,,,110000,005,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,15,000000,1,00000,11400,066000,45,1,42,,1,1,032,999,2,,1,01,7270,061,,,1,5411,0,2100,,0066000,0187400,019,501,002,1,01,47,0,0,0,0,1,0,1,0,,,231011,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,154514,1013394,0039,66,1,3,1,2,2,1,2,2,,,2,,,110000,,,,2,1,1,5,,,,,,,,,,,,,2,1,2,2,3,000000,00000,01,007200,1,,13,000000,2,00000,07200,001800,20,1,04,,2,1,032,999,1,,6,01,7860,,,,1,6111,0,2540,4,0001800,0126200,019,501,,1,01,47,0,0,0,0,1,0,1,0,,,259041,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,P,02000,154614,1013394,0031,41,1,6,2,2,2,2,2,2,,2,2,,,000000,001,,10,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,11,020000,2,00000,00000,015000,50,1,50,,1,2,032,050,2,,1,01,8680,055,,,1,722Z,0,4110,1,0035000,0035000,031,501,002,1,01,47,0,0,0,0,1,0,1,0,,,353031,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,154614,1013394,0028,47,1,6,2,2,2,2,2,2,,,2,,,000000,001,,10,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,01,000000,1,,11,025000,1,00000,00000,025000,50,1,50,,1,2,046,089,2,,1,01,8680,067,,,1,722Z,0,4020,,0050000,0050000,031,501,002,1,01,47,0,0,0,0,1,0,1,0,,,352010,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,P,02000,154614,1013394,0034,03,1,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,,02,,3,1,1,,1,,,,,,,,,2,046,032,,1,,01,,,,,,,1,,,,,002,501,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
