sporder,RT,PUMA,SERIALNO,oldspord,ADJUST,PWGTP,AGEP,CIT,COW,DDRS,DEYE,DOUT,DPHY,DREM,DWRK,ENG,FER,GCL,GCM,GCR,INTP,JWMNP,JWRIP,JWTR,LANX,MAR,MIG,MIL,MILY,MLPA,MLPB,MLPC,MLPD,MLPE,MLPF,MLPG,MLPH,MLPI,MLPJ,MLPK,NWAB,NWAV,NWLA,NWLK,NWRE,OIP,PAP,REL,RETP,SCH,SCHG,SCHL,SEMP,SEX,SSIP,SSP,WAGP,WKHP,WKL,WKW,YOEP,UWRK,ANC,ANC1P,ANC2P,DS,ESP,ESR,HISP,INDP,JWDP,LANP,MIGSP,MSP,NAICSP,OC,OCCP,PAOC,PERNP,PINCP,POBP,POVPIP,POWSP,RAC1P,RAC2P,RAC3P,RACAIAN,RACASN,RACBLK,RACNHPI,RACNUM,RACSOR,RACWHT,RC,SFN,SFR,SOCP,VPS,FAGEP,FANCP,FCITP,FCOWP,FDDRSP,FDEYEP,FDOUTP,FDPHYP,FDREMP,FDWRKP,FENGP,FESRP,FFERP,FGCLP,FGCMP,FGCRP,FHISP,FINDP,FINTP,FJWDP,FJWMNP,FJWRIP,FJWTRP,FLANP,FLANXP,FMARP,FMIGP,FMIGSP,FMILPP,FMILSP,FMILYP,FOCCP,FOIP,FPAP,FPOBP,FPOWSP,FRACP,FRELP,FRETP,FSCHGP,FSCHLP,FSCHP,FSEMP,FSEXP,FSSIP,FSSP,FWAGP,FWKHP,FWKLP,FWKWP,FYOEP
02,P,02000,427479,02,1015841,0055,47,1,1,2,2,2,2,2,2,,2,2,,,001100,,,,2,1,1,5,,,,,,,,,,,,,1,5,2,3,3,000000,00000,01,000000,1,,9,000000,2,00000,00000,002900,20,1,26,,2,1,939,999,2,,2,01,9290,,,,1,814,0,4610,2,0002900,0004000,018,468,,1,01,47,0,0,0,0,1,0,1,0,,,399021,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
03,P,02000,427479,03,1015841,0066,13,1,,2,2,,2,2,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,,02,,2,4,4,,1,,,,,,,,,1,939,999,2,1,,01,,,,,,,1,,,,,012,468,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,P,02000,427503,01,1015841,0041,43,1,2,2,2,2,1,1,1,,2,2,,,000000,060,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,9,000000,2,00000,00000,009600,30,1,52,,1,2,032,050,1,,1,01,8190,043,,,1,622,0,4720,4,0009600,0009600,056,324,002,1,01,47,0,0,0,0,1,0,1,0,,,412010,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
02,P,02000,427503,02,1015841,0045,47,3,1,2,2,2,2,2,2,,,2,,,000000,075,02,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,01,000000,1,,12,000000,1,00000,00000,050000,45,1,52,1958,1,1,026,999,2,,1,01,0770,040,,,1,23,0,1360,,0050000,0050000,215,324,002,1,01,47,0,0,0,0,1,0,1,0,,,172051,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
03,P,02000,427503,03,1015841,0043,20,1,1,2,2,2,2,2,2,,,2,,,000000,,,,2,5,1,5,,,,,,,,,,,,,2,5,2,2,3,000000,00000,02,000000,3,6,10,000000,1,00000,00000,001100,30,1,04,,2,2,026,050,2,,6,01,4970,,,,6,4451,0,5620,,0001100,0001100,056,324,,1,01,47,0,0,0,0,1,0,1,0,,,435081,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
04,P,02000,427503,04,1015841,0051,19,1,1,2,2,2,2,2,2,,,2,,,000000,075,02,01,2,5,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,02,000000,1,,9,000000,1,00000,00000,001200,15,1,16,,1,2,026,032,2,,1,01,0770,040,,,6,23,0,6600,,0001200,0001200,056,324,002,1,01,47,0,0,0,0,1,0,1,0,,,473010,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
01,P,02000,427688,01,1015841,0045,41,1,7,2,2,2,2,2,2,,2,2,,,053000,012,01,01,2,3,1,5,,,,,,,,,,,,,2,5,2,2,3,000000,00000,00,000000,1,,13,000000,2,00000,00000,151000,45,1,52,,1,1,939,999,2,,1,01,7280,043,,,4,5412,0,0800,3,0151000,0204000,048,501,002,1,01,47,0,0,0,0,1,0,1,0,,,132011,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,P,02000,427688,02,1015841,0048,08,1,,2,2,,2,2,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,,02,,2,3,2,,2,,,,,,,,,2,022,050,2,7,,01,,,,,,,1,,,,,002,501,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03,P,02000,427688,03,1015841,0048,05,1,,2,2,,2,2,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,,02,,2,2,2,,2,,,,,,,,,2,022,050,2,7,,01,,,,,,,1,,,,,002,501,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,P,02000,427688,04,1015841,0045,36,1,2,2,2,2,2,2,2,,2,2,,,000000,010,01,01,2,3,1,5,,,,,,,,,,,,,3,5,3,3,3,001000,00000,10,000000,1,,13,010000,2,00000,00000,040000,25,1,52,,1,2,022,050,2,,1,01,8090,070,,,4,6214,0,0800,4,0050000,0051000,027,501,002,1,01,47,0,0,0,0,1,0,1,0,,,132011,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,P,02000,427721,01,1015841,0050,40,1,1,2,2,2,2,2,2,,,2,,,053000,035,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,13,000000,1,00000,00000,054000,40,1,52,,1,1,050,999,2,,1,01,0770,043,,,1,23,0,0220,,0054000,0107000,008,486,002,1,01,47,0,0,0,0,1,0,1,0,,,119021,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,P,02000,427721,02,1015841,0054,33,1,,2,2,2,2,2,2,,1,2,,,001100,,,,2,1,1,4,,,,,,,,,,,,,2,5,2,2,3,000000,00000,01,000000,1,,11,000000,2,00000,00000,000000,,3,,,2,1,129,999,2,,6,01,,,,,1,,0,,3,0000000,0001100,020,486,,1,01,47,0,0,0,0,1,0,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03,P,02000,427721,03,1015841,0047,07,1,,2,2,,2,2,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,,02,,2,3,2,,2,,,,,,,,,2,050,129,2,2,,01,,,,,,,1,,,,,002,486,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,P,02000,427721,04,1015841,0067,04,1,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,,02,,2,1,2,,1,,,,,,,,,2,050,129,,2,,01,,,,,,,1,,,,,002,486,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,P,02000,427721,05,1015841,0066,00,1,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,02,,,,,,1,,,,,,,,,2,050,129,,2,,01,,,,,,,1,,,,,002,486,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,P,02000,427829,01,1015841,0115,52,1,1,2,2,2,2,2,2,,,2,,,000000,015,01,01,2,3,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,9,000000,1,00000,00000,071000,40,1,52,,1,4,999,999,2,,1,01,6170,106,,,4,484,0,9130,,0071000,0071000,019,501,002,1,01,47,0,0,0,0,1,0,1,0,,,533030,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
01,P,02000,427993,01,1015841,0230,41,3,4,2,2,2,1,2,2,1,,2,,,000000,003,02,01,1,1,1,5,,,,,,,,,,,,,3,5,3,3,3,003300,00000,00,000000,1,,10,000000,1,00000,00000,048000,40,1,51,1963,1,1,148,999,1,,1,01,0670,053,639,,1,2213M,0,6230,,0048000,0051300,362,372,002,1,01,47,0,0,0,0,1,0,1,0,,,472031,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,P,02000,427993,02,1015841,0155,36,1,1,2,2,2,2,2,2,2,2,2,,,000000,040,01,01,1,1,1,5,,,,,,,,,,,,,3,5,3,3,3,002200,00000,01,000000,1,,4,000000,2,00000,00000,035000,40,1,52,,1,1,434,999,2,,1,01,8190,031,639,,1,622,0,8300,3,0035000,0037200,041,372,002,1,01,47,0,0,0,0,1,0,1,0,,,516011,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
03,P,02000,427993,03,1015841,0145,16,1,1,2,2,2,2,2,2,1,,2,,,000000,,,,1,5,1,,,,,,,,,,,,,,2,5,2,2,3,001100,00000,02,000000,2,5,6,000000,1,00000,00000,002000,35,1,05,,2,1,148,999,2,1,6,01,0670,,639,,6,2213M,1,4220,,0002000,0003100,002,372,,1,01,47,0,0,0,0,1,0,1,1,,,37201X,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,P,02000,427993,04,1015841,0114,14,1,,2,2,,2,2,,1,,,,,,,,,1,5,1,,,,,,,,,,,,,,,,,,,,,02,,2,5,4,,2,,,,,,,,,1,148,999,2,1,,01,,,639,,,,1,,,,,002,372,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,P,02000,427993,05,1015841,0114,08,1,,2,2,,2,2,,1,,,,,,,,,1,5,1,,,,,,,,,,,,,,,,,,,,,02,,2,3,2,,2,,,,,,,,,1,148,999,2,1,,01,,,639,,,,1,,,,,002,372,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06,P,02000,427993,06,1015841,0198,04,1,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,,02,,1,,1,,1,,,,,,,,,1,148,999,,1,,01,,,,,,,1,,,,,002,372,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,P,02000,428078,01,1015841,0041,87,1,6,2,2,2,2,2,2,,,2,,,005400,,,,2,1,1,3,2,0,0,0,0,0,0,0,0,0,1,0,2,5,2,2,3,000000,00000,00,000000,1,,13,002000,1,00000,23800,000000,40,1,01,,2,2,088,022,2,,6,01,7290,,,,1,5413,0,1410,,0002000,0031200,016,501,,1,01,47,0,0,0,0,1,0,1,0,,,172070,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,P,02000,428078,02,1015841,0035,64,4,2,2,2,2,2,2,2,1,,2,,,000000,015,01,01,1,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,01,000000,1,,13,000000,2,00000,00000,151000,40,1,52,1969,1,1,032,999,2,,1,01,0570,043,607,,1,2211P,0,0110,4,0151000,0151000,110,501,002,1,01,47,0,0,0,0,1,0,1,0,,,113021,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03,P,02000,428078,03,1015841,0034,40,1,1,2,2,2,2,2,2,,,2,,,000000,015,01,01,2,5,1,3,2,0,0,1,0,0,0,0,0,0,0,0,3,5,3,3,3,000000,00000,08,000000,1,,9,000000,1,00000,00000,090000,50,1,52,,1,1,924,999,2,,1,01,6690,043,,,6,517Z,0,7420,,0090000,0090000,029,501,002,1,01,47,0,0,0,0,1,0,1,0,,,499052,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,P,02000,428081,01,1015841,0061,47,4,1,2,2,2,2,2,2,2,,2,,,000000,015,01,01,1,3,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,11,000000,1,00000,00000,025000,38,1,52,1984,1,1,750,999,2,,1,01,7690,115,724,,4,5617Z,0,4200,,0025000,0025000,217,260,002,6,46,11,0,1,0,0,1,0,0,0,,,371011,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,P,02000,428292,01,1015841,0105,29,1,1,2,2,2,2,2,2,,,2,,,000000,,,,2,5,3,5,,,,,,,,,,,,,2,5,2,2,3,001100,00000,00,000000,1,,11,000000,1,00000,00000,000000,,2,,,2,1,032,999,2,,6,01,0770,,,002,6,23,0,6720,,0000000,0001100,002,011,,1,01,47,0,0,0,0,1,0,1,0,,,474041,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,P,02000,428292,02,1015841,0120,31,1,1,2,2,2,2,2,2,,2,2,,,000000,025,01,01,2,3,3,5,,,,,,,,,,,,,3,5,3,3,3,001100,00000,10,000000,1,,9,000000,2,00000,00000,024000,40,1,52,,1,1,939,999,2,,1,01,7070,047,,002,4,531,0,5000,4,0024000,0025100,002,259,002,1,01,47,0,0,0,0,1,0,1,0,,,431011,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03,P,02000,428292,03,1015841,0134,12,1,,2,2,,2,2,,,,,,,,,,,2,5,3,,,,,,,,,,,,,,,,,,,,,12,,2,4,3,,2,,,,,,,,,1,939,999,2,,,01,,,,002,,,0,,,,,002,,,1,01,47,0,0,0,0,1,0,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,P,02000,428292,04,1015841,0120,11,1,,2,2,,2,2,,,,,,,,,,,2,5,3,,,,,,,,,,,,,,,,,,,,,12,,2,4,3,,1,,,,,,,,,1,939,999,2,,,01,,,,002,,,0,,,,,002,,,1,01,47,0,0,0,0,1,0,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,P,02000,428292,05,1015841,0134,09,1,,2,2,,2,2,,,,,,,,,,,2,5,3,,,,,,,,,,,,,,,,,,,,,12,,2,3,2,,2,,,,,,,,,1,939,999,2,,,01,,,,002,,,0,,,,,002,,,1,01,47,0,0,0,0,1,0,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,P,02000,428303,01,1015841,0038,45,1,1,2,2,2,2,2,2,,,2,,,000000,025,01,01,2,1,1,3,2,1,1,1,0,0,0,0,0,0,0,0,2,1,2,2,2,000000,00000,00,030000,3,7,13,000000,1,00000,00000,075000,40,1,52,,1,2,050,022,2,,1,01,0770,037,,,1,23,0,1040,,0075000,0105000,022,501,002,1,01,47,0,0,0,0,1,0,1,0,,,151041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,P,02000,428303,02,1015841,0035,45,1,1,2,2,2,2,2,2,,2,2,,,000000,,,,2,1,1,5,,,,,,,,,,,,,2,1,2,1,3,000000,00000,01,000000,1,,13,000000,2,00000,00000,000000,,2,,,2,1,022,999,2,,3,01,5470,,,,1,4531,0,5240,2,0000000,0000000,048,501,,1,01,47,0,0,0,0,1,0,1,0,,,434051,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03,P,02000,428303,03,1015841,0054,16,1,1,2,2,2,2,2,2,,,2,,,000000,005,02,01,2,5,1,,,,,,,,,,,,,,3,5,3,3,3,000000,00000,02,000000,2,5,6,000000,1,00000,00000,000100,16,1,02,,1,2,050,022,2,1,1,01,8680,097,,,6,722Z,1,4020,,0000100,0000100,006,501,002,1,01,47,0,0,0,0,1,0,1,1,,,352010,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
01,P,02000,428318,01,1015841,0039,72,4,,2,2,2,2,2,2,,,2,,,000000,,,,2,1,1,5,,,,,,,,,,,,,2,1,2,2,3,000000,00000,00,018900,1,,8,000000,1,00000,13900,000000,,3,,1958,2,1,032,999,2,,6,01,,,,,1,,0,,,0000000,0032800,110,338,,1,01,47,0,0,0,0,1,0,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
02,P,02000,428318,02,1015841,0035,71,4,,2,2,2,1,2,1,,,2,,,000000,,,,2,1,1,5,,,,,,,,,,,,,2,5,2,2,3,000000,00000,01,000000,1,,8,000000,2,00000,05700,000000,,3,,1958,2,1,032,999,1,,6,01,,,,,1,,0,,4,0000000,0005700,110,338,,1,01,47,0,0,0,0,1,0,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,P,02000,428379,01,1015841,0032,73,1,1,2,2,2,2,2,2,,,2,,,007600,,,,2,5,1,5,,,,,,,,,,,,,3,5,3,3,3,001900,00000,00,042000,1,,14,000000,2,00000,01500,000000,,2,,,2,2,022,032,2,,6,01,7460,,,,6,5417,0,5700,4,0000000,0053000,020,501,,1,01,47,0,0,0,0,1,0,1,0,,,436010,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
01,P,02000,428808,01,1015841,0069,24,1,1,2,2,2,2,2,2,,,2,,,000000,,,,2,5,3,5,,,,,,,,,,,,,3,1,2,3,1,002400,00000,00,000000,1,,9,000000,1,00000,00000,006000,80,1,12,,2,2,026,032,2,,2,01,1280,,,029,6,311M2,0,7700,,0006000,0008400,019,066,,1,01,47,0,0,0,0,1,0,1,0,,,511011,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,P,02000,428808,02,1015841,0068,03,1,,,,,,,,,,,,,,,,,,5,3,,,,,,,,,,,,,,,,,,,,,02,,3,1,2,,1,,,,,,,,,4,999,999,,5,,01,,,,029,,,1,,,,,029,066,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
03,P,02000,428808,03,1015841,0074,26,1,2,2,2,1,2,1,1,,2,2,,,000000,,,,2,5,3,5,,,,,,,,,,,,,2,5,2,2,3,000000,03000,10,000000,1,,9,000000,2,00000,00000,005600,40,1,14,,2,2,087,032,1,,6,01,8660,,,029,6,7211,0,5300,4,0005600,0008600,029,089,,1,01,47,0,0,0,0,1,0,1,0,,,434081,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,P,02000,428869,01,1015841,0039,51,1,3,2,2,2,2,2,2,,,2,,,000000,030,01,01,2,3,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,2,7,14,000000,2,00000,00000,060000,60,1,52,,1,1,032,999,2,,1,01,7860,037,,,4,6111,0,2320,4,0060000,0060000,029,501,002,1,01,47,0,0,0,0,1,0,1,0,,,252030,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,P,02000,429241,01,1015841,0037,64,1,2,2,2,2,2,2,2,,,2,,,007800,015,01,01,2,3,1,5,,,,,,,,,,,,,2,5,2,2,3,000000,00000,00,000000,1,,11,000000,2,00000,00000,026000,40,1,52,,1,2,082,024,2,,1,01,8370,045,,,4,6241,0,4610,4,0026000,0033800,025,345,002,1,01,47,0,0,0,0,1,0,1,0,,,399021,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,P,02000,429246,01,1015841,0035,23,1,5,2,2,1,1,2,1,,2,2,,,001600,015,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,9,000000,2,00000,00000,012800,45,1,32,,1,1,920,999,1,,1,01,8190,037,,,1,622,0,3510,1,0012800,0014400,002,337,002,4,31,32,1,0,0,0,1,0,0,0,,,292071,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,P,02000,429246,02,1015841,0062,27,1,2,2,2,2,1,2,1,,,2,,,001200,015,03,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,01,000000,1,,9,006000,1,00000,00000,028800,45,1,52,,1,1,920,999,1,,1,01,9170,049,,,1,813M,0,0100,,0034800,0036000,002,337,002,4,31,32,1,0,0,0,1,0,0,0,,,113011,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03,P,02000,429246,03,1015841,0102,03,1,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,,02,,2,1,1,,1,,,,,,,,,1,920,999,,1,,01,,,,,,,1,,,,,002,337,,4,31,32,1,0,0,0,1,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,P,02000,429360,01,1015841,0038,62,1,1,2,2,2,2,2,2,,,2,,,000400,045,01,01,2,2,1,3,2,0,0,0,0,1,1,0,0,0,0,0,3,5,3,3,3,000000,00000,00,000000,1,,11,000000,1,00000,00000,043000,40,1,52,,1,1,032,999,2,,1,01,8680,100,,,3,722Z,0,3920,,0043000,0043400,055,445,002,1,01,47,0,0,0,0,1,0,1,0,,,339030,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,P,02000,429890,01,1015841,0037,30,1,5,2,2,2,2,2,2,,,2,,,000000,005,01,01,2,1,3,1,2,1,1,0,0,0,0,0,0,0,0,0,3,5,3,3,3,000000,00000,00,000000,1,,11,000000,1,00000,00000,021000,50,1,52,,1,1,082,999,2,,4,01,9670,031,,021,1,928110P1,0,7210,,0021000,0021000,040,140,002,1,01,47,0,0,0,0,1,0,1,0,,,493031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
