RT,PUMA,SERIALNO,SPORDER,ADJUST,PWGTP,AGEP,CIT,COW,DDRS,DEYE,DOUT,DPHY,DREM,DWRK,ENG,FER,GCL,GCM,GCR,INTP,JWMN,JWRIP,JWTR,LANX,MAR,MIG,MIL,MILY,MLPA,MLPB,MLPC,MLPD,MLPE,MLPF,MLPG,MLPH,MLPI,NWAB,NWAV,NWLA,NWLK,NWRE,OIP,PAP,REL,RETP,SCH,SCHG,SCHL,SEMP,SEX,SSIP,SSP,WAGP,WKHP,WKL,WKW,YOEP,UWRK,ANC,ANC1P,ANC2P,DS,ESP,ESR,HISP,INDP,JWDP,LANP,MIGSP,MSP,NAICSP,OC,OCCP,PAOC,PERNP,PINCP,POBP,POVPIP,POWSP,RAC1P,RAC2P,RAC3P,RACAIAN,RACASN,RACBLK,RACNHPI,RACNUM,RACSOR,RACWHT,RC,SFN,SFR,SOCP,VPS,FAGEP,FANCP,FCITP,FCOWP,FDDRSP,FDEYEP,FDOUTP,FDPHYP,FDREMP,FDWRKP,FENGP,FESRP,FFERP,FGCLP,FGCMP,FGCRP,FHISP,FINDP,FINTP,FJWDP,FJWMNP,FJWRIP,FJWTRP,FLANP,FLANXP,FMARP,FMIGP,FMIGSP,FMILPP,FMILSP,FMILYP,FOCCP,FOIP,FPAP,FPOBP,FPOWSP,FRACP,FRELP,FRETP,FSCHGP,FSCHLP,FSCHP,FSEMP,FSEXP,FSSIP,FSSP,FWAGP,FWKHP,FWKLP,FWKWP,FYOEP
P,00002,1275,03,1009555,0091,15,1, ,2,2, ,2,2, , ,2,2, , ,001800,,, ,2,5,1, , , , , , , , , , , ,2, ,2,2, ,000000,00000,02,000000,2,5,5,000000,2,00000,00000,000000,, ,,,2,2,014,026,2,1, ,01, , , , ,6, ,1, , ,,0001800,002,424, ,1,01,47,0,0,0,0,1,0,1,1, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,1275,04,1009555,0048,13,1, ,2,2, ,2,2, , , , , , ,,,, ,2,5,1, , , , , , , , , , , , , , , , ,,,02,,2,4,3,,1,,,,, ,,, ,2,014,026,2,1, ,01, , , , , , ,1, , ,,,002,424, ,1,01,47,0,0,0,0,1,0,1,1, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,1275,05,1009555,0040,15,1, ,2,2, ,2,1, , , ,2, , ,000000,,, ,2,5,1, , , , , , , , , , , ,2, ,2,2, ,000000,00000,07,000000,2,5,4,000000,1,00000,00000,000000,, ,,,2,2,014,200,1, , ,01, , , , ,6, ,0, , ,,0000000,005,424, ,1,01,47,0,0,0,0,1,0,1,1, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,1413,01,1009555,0043,40,1,5,2,2,2,2,2,2, , ,2, , ,000000,030,01,01,2,1,3,4, , , , , , , , , , ,2, ,2,2, ,000000,00000,00,000000,1, ,10,000000,1,00000,00000,065000,45,1,48,,1,4,207,207,2, ,1,01,959,043, ,002,1,928Z,0,500, ,0065000,0065000,022,389,02,1,01,47,0,0,0,0,1,0,1,0, , ,431011, ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,1413,02,1009555,0039,38,1,1,2,2,2,2,2,2, ,2,2, , ,000000,,, ,2,1,3,4, , , , , , , , , , ,2,3,2,2,2,000000,00000,01,000000,1, ,9,000000,2,00000,00000,005200,20,1,26,,2,4,207,207,2, ,6,01,077, , ,002,1,23,0,586,2,0005200,0005200,023,389, ,1,01,47,0,0,0,0,1,0,1,0, , ,439061, ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
P,00002,1413,03,1009555,0033,12,1, ,2,2, ,2,2, , , , , , ,,,, ,2,5,3, , , , , , , , , , , , , , , , ,,,02,,2,5,5,,2,,,,, ,,,2,4,207,207,2,2, ,01, , , ,002, , ,1, , ,,,002,389, ,1,01,47,0,0,0,0,1,0,1,1, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,1413,04,1009555,0046,12,1, ,2,2, ,2,2, , , , , , ,,,, ,2,5,3, , , , , , , , , , , , , , , , ,,,02,,2,4,3,,1,,,,, ,,,2,4,207,207,2,2, ,01, , , ,002, , ,1, , ,,,002,389, ,1,01,47,0,0,0,0,1,0,1,1, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,1530,01,1009555,0042,41,1,1,2,2,2,2,2,2, ,2,2, , ,003600,015,01,01,2,5,1,4, , , , , , , , , , , , , , , ,000000,00000,00,000000,1, ,13,000000,2,00000,00000,082000,40,1,52,,1,1,018,207,2, ,1,01,729,055, , ,6,5413,0,043,4,0082000,0085600,005,501,02,1,01,47,0,0,0,0,1,0,1,0, , ,119199, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,1530,02,1009555,0046,44,1,1,2,2,2,2,2,2,1, ,2, , ,004000,015,01,01,1,5,1,4, , , , , , , , , , , , , , , ,000000,00000,10,000000,2,6,13,000000,1,00000,00000,073000,40,1,52,,1,1,049,207,2, ,1,01,729,061,002, ,6,5413,0,043, ,0073000,0077000,005,501,02,1,01,47,0,0,0,0,1,0,1,0, , ,119199, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,1714,01,1009555,0047,43,1,1,2,2,2,2,2,2, , ,2, , ,020000,008,01,01,2,5,1,3, , , , , , , , , , , , , , , ,000000,00000,00,000000,1, ,13,000000,1,00000,00000,050000,45,1,47,,1,4,207,207,2, ,1,01,707,055, , ,6,531,0,492, ,0050000,0070000,002,501,02,1,01,47,0,0,0,0,1,0,1,0, , ,419020, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,1757,01,1009555,0043,52,1,5,2,2,2,2,2,2, , ,2, , ,000000,020,01,01,2,5,1,4, , , , , , , , , , , , , , , ,000000,00000,00,000000,1, ,10,000000,2,00000,00000,071000,40,1,52,,1,1,204,207,2, ,1,01,949,043, , ,6,92M1,0,102,4,0071000,0071000,026,393,02,1,01,47,0,0,0,0,1,0,1,0, , ,151030, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,1757,02,1009555,0043,54,1,5,2,2,2,2,2,2, , ,2, , ,000000,,, ,2,3,1,2,2,0,0,0,0,1,0,0,0,0,2,1,2,2,2,000000,00000,03,000000,1, ,11,000000,2,00000,00000,000000,,2,,,2,1,204,207,2, ,6,01,949, , , ,4,92M1,0,082,4,0000000,0000000,026,393, ,1,01,47,0,0,0,0,1,0,1,0, , ,132031,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,1757,03,1009555,0044,07,1, ,2,2, ,2,2, , , , , , ,,,, ,2,5,3, , , , , , , , , , , , , , , , ,,,07,,2,3,2,,2,,,,, ,,, ,1,204,207,2, , ,01, , , ,026, , ,0, , ,,,006,393, ,1,01,47,0,0,0,0,1,0,1,1, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,1757,04,1009555,0044,09,1, ,2,2, ,2,2, , , , , , ,,,, ,2,5,3, , , , , , , , , , , , , , , , ,,,07,,2,3,2,,2,,,,, ,,, ,1,204,207,2, , ,01, , , ,002, , ,0, , ,,,002,393, ,1,01,47,0,0,0,0,1,0,1,1, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,1966,01,1009555,0089,29,5,6,2,2,2,2,2,2,2, ,2, , ,000000,015,01,01,1,5,1,4, , , , , , , , , , , , , , , ,000000,00000,00,000000,1, ,8,050000,1,00000,00000,000000,66,1,52,1992,1,1,167,207,2, ,1,01,899,065,064, ,6,8121M,0,452, ,0050000,0050000,125,501,02,6,52,10,0,1,0,0,1,0,0,0, , ,395090, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P,00002,1966,02,1009555,0095,29,5,8,2,2,2,2,2,2,2,2,2, , ,000000,015,01,01,1,5,1,4, , , , , , , , , , , , , , , ,000000,00000,10,000000,1, ,3,000000,2,00000,00000,015600,30,1,52,1992,1,1,167,207,2, ,1,01,899,079,064, ,6,8121M,0,452,4,0015600,0015600,125,167,02,6,52,10,0,1,0,0,1,0,0,0, , ,395090, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P,00002,1966,03,1009555,0189,10,1, ,2,2, ,2,2, ,1, , , , ,,,, ,1,5,1, , , , , , , , , , , , , , , , ,,,12,,2,3,2,,1,,,,, ,,, ,1,167,207,2, , ,01, , ,064, , , ,0, , ,,,033,, ,6,52,10,0,1,0,0,1,0,0,0, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,2003,01,1009555,0043,47,1,5,2,1,2,2,2,2,1, ,2, , ,001800,006,02,01,1,1,1,1,2,1,0,1,1,1,0,0,0,0, , , , , ,009600,00000,00,000000,1, ,13,000000,1,00000,00000,064000,40,1,52,,2,1,038,207,1, ,4,01,979,049,015, ,1,928110P6,0,313, ,0064000,0075400,014,501,02,1,01,47,0,0,0,0,1,0,1,0, , ,291111,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,2003,02,1009555,0033,51,1,2,2,2,2,2,2,2,1, ,2, , ,001800,006,02,01,1,1,1,4, , , , , , , , , , ,2, ,2,2,2,000000,00000,01,000000,1, ,11,000000,2,00000,00000,040000,40,1,52,,1,2,018,014,2, ,1,01,819,049,015, ,1,622,0,500,4,0040000,0041800,031,501,02,1,01,47,0,0,0,0,1,0,1,0, , ,431011, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,2081,01,1009555,0056,60,1,4,2,2,2,2,2,2, , ,2, , ,010000,007,01,01,2,1,1,4, , , , , , , , , , , , , , , ,000000,00000,00,012000,1, ,13,000000,2,00000,00000,011000,20,1,52,,1,1,186,207,2, ,1,01,937,067, , ,1,9211MP,0,043,4,0011000,0033000,025,501,02,2,02,37,0,0,1,0,1,0,0,0, , ,119199, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,2081,02,1009555,0034,72,1,3,2,2,2,2,2,2, , ,2, , ,001500,,, ,2,1,1,2,2,0,0,0,0,0,1,0,0,0,2, ,2,2, ,010000,00000,01,011000,1, ,14,000000,1,00000,13000,000000,,2,,,2,1,186,207,2, ,6,01,948, , , ,1,923,0,354, ,0000000,0035500,010,501, ,2,02,37,0,0,1,0,1,0,0,0, , ,299000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,2156,01,1009555,0041,54,1,3,2,2,2,2,2,2, , ,2, , ,000400,025,01,01,2,1,1,2,2,0,0,0,1,1,0,0,0,0, , , , , ,000000,00000,00,000000,1, ,14,000000,1,00000,00000,045000,40,1,38,,1,2,011,018,2, ,1,01,786,048, , ,1,6111,0,231, ,0045000,0045400,004,501,02,1,01,47,0,0,0,0,1,0,1,0, , ,252020,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,2156,02,1009555,0043,53,1,6,2,2,2,2,2,2, , ,2, , ,000000,015,01,01,2,1,1,4, , , , , , , , , , , , , , , ,000000,00000,01,000000,1, ,14,048000,2,00000,00000,000000,43,1,38,,1,2,014,011,2, ,1,01,786,047, , ,1,6111,0,231,4,0048000,0048000,004,501,02,1,01,47,0,0,0,0,1,0,1,0, , ,252020, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,2173,01,1009555,0034,40,1,5,2,2,2,2,2,2, , ,2, , ,000000,020,01,01,2,1,1,1,2,1,1,1,0,0,0,0,0,0,1, ,2, , ,000000,00000,00,000000,1, ,11,000000,1,00000,00000,053000,48,1,52,,1,4,207,207,2, ,4,01,978,043, , ,1,928110P5,0,111, ,0053000,0053000,038,501,02,1,01,47,0,0,0,0,1,0,1,0, , ,151081,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
P,00002,2173,02,1009555,0034,41,1,1,2,2,2,2,2,2, ,2,2, , ,000000,,, ,2,1,1,4, , , , , , , , , , ,1, ,2,2, ,000000,00000,01,000000,1, ,11,000000,2,00000,00000,016300,38,1,52,,2,4,207,207,2, ,2,01,868, , , ,1,722Z,0,411,4,0016300,0016300,005,501, ,1,01,47,0,0,0,0,1,0,1,0, , ,353031, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
P,00002,2497,01,1009555,0044,59,4,3,2,2,2,2,2,2, , ,2, , ,000000,025,,02,2,5,1,2,2,0,0,0,0,0,1,0,0,0, , , , , ,000000,00000,00,000000,1, ,11,000000,1,00000,00000,012000,35,1,36,1950,1,1,196,207,2, ,1,01,786,033, , ,6,6111,0,403, ,0012000,0012000,080,129,02,1,01,47,0,0,0,0,1,0,1,0, , ,352021,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,2507,01,1009555,0042,41,1,1,2,2,2,2,2,2, ,2,2, , ,000000,020,02,01,2,1,3,4, , , , , , , , , , ,2, ,2,2, ,000000,00000,00,000000,1, ,10,000000,2,00000,00000,003000,30,1,44,,1,1,093,207,2, ,1,24,866,059, ,002,1,7211,0,420,4,0003000,0003000,044,184,02,1,01,47,0,0,0,0,1,0,1,0, , ,371011, ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0
P,00002,2507,02,1009555,0051,40,1,5,2,2,2,2,2,2,1, ,2, , ,000000,020,02,01,1,1,3,1,2,1,1,1,0,0,0,0,0,0, , ,2,2, ,001100,00000,01,012000,1, ,9,000000,1,00000,00000,008000,40,1,40,,2,1,194,207,2, ,4,01,967,059,089,002,1,928110P1,0,983, ,0008000,0021100,037,184,02,5,30,32,1,0,0,0,1,0,0,0, , ,559830,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0
P,00002,2507,03,1009555,0017,58,1,1,2,2,2,2,2,2,1, ,2, , ,000000,,, ,1,2,3,4, , , , , , , , , , ,2,3,2,2, ,000000,00000,04,000000,1, ,9,000000,2,00000,00000,001500,32,1,06,,2,1,194,207,2, ,6,01,459, ,089,006,3,42S,0,562,4,0001500,0001500,037,184, ,5,30,32,1,0,0,0,1,0,0,0, , ,435081, ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,2852,01,1009555,0157,47,1,1,2,2,2,2,2,2, , ,2, , ,000000,015,01,01,2,5,1,4, , , , , , , , , , , , , , , ,000000,00000,00,000000,1, ,12,000000,1,00000,00000,047500,45,1,52,,1,1,188,207,2, ,1,01,077,043, , ,6,23,0,640, ,0047500,0047500,041,501,02,2,02,37,0,0,1,0,1,0,0,0, , ,472130, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,2874,01,1009555,0047,35,1,1,2,2,2,2,2,2, , ,2, , ,001500,022,01,01,2,5,3,4, , , , , , , , , , , , , , , ,000000,00000,00,000000,1, ,9,000000,1,00000,00000,028000,45,1,48,,1,1,196,207,2, ,1,01,767,043, ,002,6,5615,0,722, ,0028000,0029500,005,204,02,1,01,47,0,0,0,0,1,0,1,0, , ,493040, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,2874,02,1009555,0041,11,1, ,2,2, ,2,1, , , , , , ,,,, ,2,5,3, , , , , , , , , , , , , , , , ,,,02,,2,4,3,,1,,,,, ,,, ,1,196,207,1,5, ,01, , , ,005, , ,1, , ,,,005,204, ,1,01,47,0,0,0,0,1,0,1,1, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,2874,03,1009555,0041,08,1, ,2,2, ,2,2, , , , , , ,,,, ,2,5,3, , , , , , , , , , , , , , , , ,,,02,,2,3,2,,1,,,,, ,,, ,1,196,207,2,5, ,01, , , ,005, , ,1, , ,,,005,204, ,1,01,47,0,0,0,0,1,0,1,1, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,2874,04,1009555,0044,36,1,2,2,2,2,2,2,2, ,2,2, , ,000000,015,01,01,2,5,3,4, , , , , , , , , , , , , , , ,000000,00000,10,000000,1, ,11,000000,2,00000,00000,014400,30,1,48,,1,1,019,207,2, ,1,01,837,067, ,005,6,6241,0,460,4,0014400,0014400,005,154,02,1,01,47,0,0,0,0,1,0,1,0, , ,399011, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,3084,01,1009555,0386,38,1,1,2,2,2,2,2,2, ,2,2, , ,002000,010,01,01,2,1,1,4, , , , , , , , , , , , , , , ,000000,00000,00,000000,1, ,9,000000,2,00000,00000,045000,51,1,52,,1,2,010,011,2, ,1,01,739,051, , ,2,5416,0,013,4,0045000,0047000,002,501,02,1,01,47,0,0,0,0,1,0,1,0, , ,113040, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,3121,01,1009555,0045,42,1,6,2,2,1,2,2,1, , ,2, , ,000000,020,01,01,2,3,1,4, , , , , , , , , , , , , , , ,000000,00000,00,000000,1, ,9,055000,1,00000,00000,000000,96,1,52,,1,1,047,207,1, ,1,01,769,005, , ,4,5617Z,0,422, ,0055000,0055000,048,405,02,1,01,47,0,0,0,0,1,0,1,0, , ,37201X, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,3121,02,1009555,0028,16,1, ,2,2,2,2,2,2, , ,2, , ,001800,,, ,2,5,1, , , , , , , , , , , ,2,3,2,2, ,000000,00000,02,000000,2,5,6,000000,1,00000,00000,000000,,3,,,2,1,047,207,2,5,6,01, , , , ,6, ,1, , ,0000000,0001800,002,405, ,1,01,47,0,0,0,0,1,0,1,1, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,3121,03,1009555,0027,15,1, ,2,2, ,2,2, , , ,2, , ,001500,,, ,2,5,1, , , , , , , , , , , ,2, ,2,2, ,000000,00000,02,000000,2,5,5,000000,1,00000,00000,000000,, ,,,2,1,047,207,2,5, ,01, , , , ,6, ,1, , ,,0001500,002,405, ,1,01,47,0,0,0,0,1,0,1,1, , , , ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,3182,01,1009555,0036,49,4,2,2,2,2,2,2,2,3, ,2, , ,001500,010,01,01,1,1,1,4, , , , , , , , , , , , , , , ,000000,00000,00,000000,1, ,16,000040,1,00000,00000,060000,70,1,52,1991,1,1,161,207,2, ,1,01,916,031,061, ,1,8131,0,204, ,0060040,0061540,105,501,02,6,46,11,0,1,0,0,1,0,0,0, , ,212011, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,3182,02,1009555,0043,48,4,2,2,2,2,2,2,2,3,2,2, , ,001500,010,01,01,1,1,1,4, , , , , , , , , , , , , , , ,000000,00000,01,000000,1, ,12,000000,2,00000,00000,014400,40,1,52,1991,1,1,161,207,2, ,1,01,847,041,061, ,1,6244,0,023,4,0014400,0015900,105,501,02,6,46,11,0,1,0,0,1,0,0,0, , ,119030, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,3182,03,1009555,0040,22,4,1,2,2,2,2,2,2,1, ,2, , ,001500,010,01,01,1,5,1,4, , , , , , , , , , , , , , , ,000000,00000,02,000000,2,6,11,000000,1,00000,00000,007200,23,1,52,1991,1,1,161,207,2, ,1,01,459,091,061, ,6,42S,0,485, ,0007200,0008700,105,501,02,6,46,11,0,1,0,0,1,0,0,0, , ,414010, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
P,00002,3182,04,1009555,0066,73,5, ,2,2,2,2,2,2,4, ,2, , ,001500,,, ,1,2,1,4, , , , , , , , , , ,2, ,2,2, ,000000,05000,07,000000,1, ,1,000000,2,00000,06400,000000,,3,,1991,2,1,161,207,2, ,6,01, , ,061, ,3, ,0, ,4,0000000,0012900,105,501, ,6,46,11,0,1,0,0,1,0,0,0, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,3202,01,1009555,0044,39,1,1,2,2,2,1,2,1, , ,2, , ,000000,,, ,2,3,3,2,2,0,0,1,0,0,0,0,0,0,2, ,2,2, ,011400,00000,00,000000,1, ,11,000000,1,00000,00000,014400,40,1,27,,2,2,010,014,1, ,6,01,077, , ,002,4,23,0,620, ,0014400,0025800,003,279, ,1,01,47,0,0,0,0,1,0,1,0, , ,471011,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,3508,01,1009555,0177,52,1, ,2,2,2,2,2,2, , ,1,5,1,001500,,, ,2,1,1,4, , , , , , , , , , ,2, ,2,2, ,000000,00000,00,000000,1, ,11,000000,2,00000,00000,000000,,3,,,2,1,195,207,2, ,6,01, , , , ,1, ,0, ,4,0000000,0001500,002,501, ,4,35,32,1,0,0,0,1,0,0,0, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,00002,3508,02,1009555,0212,56,1,3,2,2,2,2,2,2,1, ,1,5,1,001500,001,01,01,1,1,1,2,2,0,0,0,0,1,0,0,0,0, , , , , ,000000,00000,01,000000,1, ,12,000000,1,00000,00000,052000,40,1,52,,1,1,195,207,2, ,1,01,937,061,089, ,1,9211MP,0,500, ,0052000,0053500,002,501,02,4,35,32,1,0,0,0,1,0,0,0, , ,431011,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
